scenario,behavior_case,reference_scenario,reference_behavior_case,market_case,horizon_months,metric,median,p10,p90,probability_positive,probability_negative
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,120,productive_capacity_added_total,-47896.41783664569,-56648.24058174497,-39905.05630120892,0,1
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,120,productive_capacity_growth_rate,0.009540865079760097,0.007340176054289027,0.06840482224027135,1,0
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,120,risk_adjusted_employee_income,-1777.3744904510386,-6959.866759649721,-1336.736189375454,0,1
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,120,sustainable_development_value_proxy,1.8995425975925326e+06,181482.28648645882,3.3572841585319564e+07,0.922,0.078
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,average_employee_income_monthly,-1826.216285519462,-9801.082972999277,-1383.6436427829772,0,1
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,capacity_cagr,0.0005337524199321431,0.0004115486309252625,0.003711013552872278,1,0
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,cash_end_total,-88888.23969362583,-165956.5737266984,2.1444623045834523e+07,0.333,0.667
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,cash_end_unrestricted,4.0745362639427185e-10,-9.37143340706825e-10,2.114966104947564e+07,0.614,0.365
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,cumulative_net_profit,230811.19864626694,-1.3953320008603323e+06,2.241165090952479e+07,0.549,0.451
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,cumulative_operating_profit,822834.4762704074,-818833.8581886525,2.266494621414756e+07,0.732,0.268
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,cumulative_revenue,-1.0086641979296166e+08,-4.535185366266494e+08,-8.091935913503422e+07,0,1
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,final_headcount,1.4428379039671686,-0.7743882021165728,24.275364594498818,0.775,0.225
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,productive_capacity_added_total,-47896.41783664569,-56648.24058174497,-39905.05630120892,0,1
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,productive_capacity_growth_rate,0.009540865079760097,0.007340176054289027,0.06840482224027135,1,0
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,risk_adjusted_employee_income,-1171.9974003167008,-5303.708997415949,-829.1782913766466,0,1
employee_ownership_partial,no_effect,traditional_company,no_effect,default_market,240,sustainable_development_value_proxy,1.8995425975925326e+06,181482.28648645882,3.3572841585319564e+07,0.922,0.078
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,average_employee_income_monthly,-498.4022680745984,-7782.142293509351,-306.42012158144496,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,capacity_cagr,0.0006117667400190596,0.0004911437434715448,0.011632098555179316,1,0
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,cash_end_total,-7.33113526688629e+06,-9.63249530217742e+06,6.360777785301513e+06,0.238,0.762
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,cash_end_unrestricted,-7.125443637635115e+06,-9.42733971870255e+06,6.58793903094351e+06,0.238,0.762
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,cumulative_net_profit,-6.767078797535317e+06,-9.336869254670545e+06,6.879122251607409e+06,0.238,0.762
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,cumulative_operating_profit,-7.882623090810644e+06,-1.0243540075967988e+07,5.508461361432238e+06,0.238,0.762
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,cumulative_revenue,-2.1824106037192345e+07,-3.471655817628995e+08,-9.766059901516546e+06,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,final_headcount,-5.721887611375127,-8.512256252437902,8.218263291048967,0.238,0.762
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,productive_capacity_added_total,38817.563349431206,26662.994943567726,46494.33486805185,0.998,0.002
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,productive_capacity_growth_rate,0.0028113382605192694,0.002255810173899009,0.05458755375973356,1,0
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,risk_adjusted_employee_income,-513.7409585045752,-19020.836909037007,-321.0304359719855,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,60,sustainable_development_value_proxy,-6.872888530968681e+06,-9.296241501308244e+06,1.5596363680663988e+07,0.238,0.762
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,average_employee_income_monthly,-2080.1469813368676,-10461.695842179466,-1666.8000843901623,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,capacity_cagr,0.0015505958694512212,0.001291427574358639,0.008061897169440757,1,0
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,cash_end_total,-84258.99048082158,-145831.13828872627,2.162246323075129e+07,0.375,0.625
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,cash_end_unrestricted,3.4924596548080444e-10,-1.1059455573558807e-09,2.1269030610297658e+07,0.597,0.366
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,cumulative_net_profit,1.423959086348121e+06,-251842.52552372662,2.3778373543189995e+07,0.856,0.144
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,cumulative_operating_profit,374737.97176792845,-1.3267963063969426e+06,2.2548924594881814e+07,0.598,0.402
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,cumulative_revenue,-8.69394358203525e+07,-4.566367035323023e+08,-6.717533989243634e+07,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,final_headcount,2.517525990325211,0.19715734435929594,24.466145549557222,0.926,0.074
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,productive_capacity_added_total,38817.563349431206,26662.994943567726,46494.33486805185,0.998,0.002
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,productive_capacity_growth_rate,0.013860545717554074,0.011583018872660722,0.0744502183640903,1,0
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,risk_adjusted_employee_income,-1981.3264870620915,-7503.487757360175,-1589.152047666264,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,120,sustainable_development_value_proxy,2.787195319145471e+06,953340.9741149306,3.465099089116437e+07,0.994,0.006
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,average_employee_income_monthly,-2080.1469813368676,-10461.695842179466,-1666.8000843901623,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,capacity_cagr,0.0007800827446060032,0.000649451398257328,0.004049202242466099,1,0
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,cash_end_total,-84258.99048082158,-145831.13828872627,2.162246323075129e+07,0.375,0.625
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,cash_end_unrestricted,3.4924596548080444e-10,-1.1059455573558807e-09,2.1269030610297658e+07,0.597,0.366
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,cumulative_net_profit,1.423959086348121e+06,-251842.52552372662,2.3778373543189995e+07,0.856,0.144
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,cumulative_operating_profit,374737.97176792845,-1.3267963063969426e+06,2.2548924594881814e+07,0.598,0.402
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,cumulative_revenue,-8.69394358203525e+07,-4.566367035323023e+08,-6.717533989243634e+07,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,final_headcount,2.517525990325211,0.19715734435929594,24.466145549557222,0.926,0.074
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,productive_capacity_added_total,38817.563349431206,26662.994943567726,46494.33486805185,0.998,0.002
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,productive_capacity_growth_rate,0.013860545717554074,0.011583018872660722,0.0744502183640903,1,0
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,risk_adjusted_employee_income,-1449.136298656209,-5788.237149410034,-1147.3978793145754,0,1
employee_ownership_partial,retention_only,profit_sharing,retention_only,default_market,240,sustainable_development_value_proxy,2.787195319145471e+06,953340.9741149306,3.465099089116437e+07,0.994,0.006
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,average_employee_income_monthly,119.85028869121015,-7171.281719168226,360.85326415815655,0.619,0.381
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,capacity_cagr,-0.0005622000193458709,-0.0006567365629676858,0.010459426854080734,0.248,0.752
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,cash_end_total,-7.370626004305972e+06,-9.630455900234045e+06,6.3895021962447e+06,0.238,0.762
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,cash_end_unrestricted,-7.194690978016521e+06,-9.451593495578134e+06,6.559392970836923e+06,0.238,0.762
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,cumulative_net_profit,-7.819592641761587e+06,-1.0257955956814572e+07,5.851582928352545e+06,0.238,0.762
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,cumulative_operating_profit,-7.064065483854052e+06,-9.482054908230577e+06,6.303693676256445e+06,0.238,0.762
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,cumulative_revenue,-2.2585955863216937e+07,-3.485647692938519e+08,-1.0915145660641944e+07,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,final_headcount,-5.684780807619763,-8.329991543948683,8.288834047140442,0.238,0.762
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,productive_capacity_added_total,-41495.29335632447,-51814.682045908914,-34246.01750772338,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,productive_capacity_growth_rate,-0.002587102551344922,-0.0030306233248805327,0.04924712608108402,0.248,0.752
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,risk_adjusted_employee_income,236.62450217613514,-18285.381716227825,486.99153311733824,0.705,0.295
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,60,sustainable_development_value_proxy,-7.892330025119603e+06,-1.012449106066989e+07,1.4660071546664601e+07,0.238,0.762
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,average_employee_income_monthly,-1495.4565421269945,-9890.44484001414,-1066.004692897992,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,capacity_cagr,0.0009366636418791097,0.0006875852166547292,0.0074630310693155075,1,0
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,cash_end_total,-74896.0655818549,-125352.51879789568,2.163101921221058e+07,0.349,0.651
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,cash_end_unrestricted,4.656612873077393e-10,-1.1117663234472271e-09,2.1269030610297658e+07,0.617,0.356
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,cumulative_net_profit,383877.3106715251,-1.2319388626240776e+06,2.27999325724217e+07,0.6,0.4
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,cumulative_operating_profit,1.109625569083e+06,-507175.00043205963,2.3360658361326564e+07,0.809,0.191
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,cumulative_revenue,-8.625098254384518e+07,-4.5535444609381944e+08,-6.6794413114451826e+07,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,final_headcount,2.8485318295003985,0.5365120096013503,24.902665258879022,0.948,0.052
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,productive_capacity_added_total,-41495.29335632447,-51814.682045908914,-34246.01750772338,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,productive_capacity_growth_rate,0.008430274696936135,0.006182204767567234,0.06914613254637673,1,0
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,risk_adjusted_employee_income,-1458.2273999378303,-6980.7068131788765,-1048.5470320287945,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,120,sustainable_development_value_proxy,1.7488894429224133e+06,55788.36647163928,3.383217039612908e+07,0.911,0.089
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,average_employee_income_monthly,-1495.4565421269945,-9890.44484001414,-1066.004692897992,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,capacity_cagr,0.00047107217483954855,0.00034583208817924317,0.0037473878790740714,1,0
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,cash_end_total,-74896.0655818549,-125352.51879789568,2.163101921221058e+07,0.349,0.651
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,cash_end_unrestricted,4.656612873077393e-10,-1.1117663234472271e-09,2.1269030610297658e+07,0.617,0.356
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,cumulative_net_profit,383877.3106715251,-1.2319388626240776e+06,2.27999325724217e+07,0.6,0.4
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,cumulative_operating_profit,1.109625569083e+06,-507175.00043205963,2.3360658361326564e+07,0.809,0.191
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,cumulative_revenue,-8.625098254384518e+07,-4.5535444609381944e+08,-6.6794413114451826e+07,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,final_headcount,2.8485318295003985,0.5365120096013503,24.902665258879022,0.948,0.052
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,productive_capacity_added_total,-41495.29335632447,-51814.682045908914,-34246.01750772338,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,productive_capacity_growth_rate,0.008430274696936135,0.006182204767567234,0.06914613254637673,1,0
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,risk_adjusted_employee_income,-929.4387280770316,-5285.829577178299,-608.7406476762698,0,1
employee_ownership_partial,retention_only,traditional_company,retention_only,default_market,240,sustainable_development_value_proxy,1.7488894429224133e+06,55788.36647163928,3.383217039612908e+07,0.911,0.089
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,average_employee_income_monthly,-632.3073736419465,-8089.891402969418,-409.89936867499927,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,capacity_cagr,0.0005536411215097958,0.0004288148726379726,0.012068476522171079,1,0
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,cash_end_total,-8.041446888414472e+06,-1.0417818970582204e+07,7.350074091240511e+06,0.235,0.765
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,cash_end_unrestricted,-7.817965500022072e+06,-1.0094351453996247e+07,7.566800109448496e+06,0.235,0.765
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,cumulative_net_profit,-7.590284933385559e+06,-1.0267418089601072e+07,8.007292343247567e+06,0.235,0.765
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,cumulative_operating_profit,-8.707403222912807e+06,-1.1260470558343528e+07,6.802830637146476e+06,0.235,0.765
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,cumulative_revenue,-3.0264180043617904e+07,-3.63273245477481e+08,-1.5677756721209418e+07,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,final_headcount,-7.221510427820892,-10.388279850368564,10.755680443638806,0.237,0.763
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,productive_capacity_added_total,34338.34658882805,22978.512418265993,41651.540604942384,0.999,0.001
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,productive_capacity_growth_rate,0.002542964085373134,0.0019682011895059913,0.05673299759340992,1,0
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,risk_adjusted_employee_income,-648.9446031711268,-19269.360679467092,-427.106708941354,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,60,sustainable_development_value_proxy,-7.632427298792347e+06,-1.0083093186889272e+07,1.6875060084556945e+07,0.237,0.763
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,average_employee_income_monthly,-2221.2495050292127,-10247.100875911015,-1743.288233577636,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,capacity_cagr,0.0016113105332053457,0.0012894640302605009,0.007932366161741134,1,0
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,cash_end_total,-86738.99801311083,-143704.88626068048,2.1383207935180016e+07,0.321,0.679
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,cash_end_unrestricted,4.0745362639427185e-10,-1.0477378964424133e-09,2.1042036651593693e+07,0.615,0.361
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,cumulative_net_profit,1.2558887457376448e+06,-277600.374974792,2.345796485872015e+07,0.848,0.152
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,cumulative_operating_profit,204511.4019809086,-1.3207943363407764e+06,2.207851658813173e+07,0.56,0.44
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,cumulative_revenue,-9.270244410188353e+07,-4.462378242726682e+08,-7.108225013480851e+07,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,final_headcount,1.7415308364297335,-0.32213864301177664,25.928865194655867,0.855,0.145
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,productive_capacity_added_total,34338.34658882805,22978.512418265993,41651.540604942384,0.999,0.001
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,productive_capacity_growth_rate,0.014478458196356792,0.011605376710187387,0.07348941798711747,1,0
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,risk_adjusted_employee_income,-2075.554061285744,-7102.532209624389,-1617.2438261229865,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,120,sustainable_development_value_proxy,2.718392793827325e+06,1.0847007305678814e+06,3.45003501542776e+07,0.995,0.005
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,average_employee_income_monthly,-2221.2495050292127,-10247.100875911015,-1743.288233577636,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,capacity_cagr,0.0008105025483036155,0.0006484402366533027,0.0039840696118052295,1,0
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,cash_end_total,-86738.99801311083,-143704.88626068048,2.1383207935180016e+07,0.321,0.679
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,cash_end_unrestricted,4.0745362639427185e-10,-1.0477378964424133e-09,2.1042036651593693e+07,0.615,0.361
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,cumulative_net_profit,1.2558887457376448e+06,-277600.374974792,2.345796485872015e+07,0.848,0.152
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,cumulative_operating_profit,204511.4019809086,-1.3207943363407764e+06,2.207851658813173e+07,0.56,0.44
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,cumulative_revenue,-9.270244410188353e+07,-4.462378242726682e+08,-7.108225013480851e+07,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,final_headcount,1.7415308364297335,-0.32213864301177664,25.928865194655867,0.855,0.145
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,productive_capacity_added_total,34338.34658882805,22978.512418265993,41651.540604942384,0.999,0.001
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,productive_capacity_growth_rate,0.014478458196356792,0.011605376710187387,0.07348941798711747,1,0
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,risk_adjusted_employee_income,-1522.2556673378858,-5592.388130885479,-1195.1606702746417,0,1
employee_ownership_partial,risk_concentration_negative,profit_sharing,risk_concentration_negative,default_market,240,sustainable_development_value_proxy,2.718392793827325e+06,1.0847007305678814e+06,3.45003501542776e+07,0.995,0.005
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,average_employee_income_monthly,-69.9510834126122,-7510.000654038347,220.88500885103866,0.406,0.594
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,capacity_cagr,-0.0006068803862689376,-0.0007219819138968298,0.010945026845984317,0.275,0.725
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cash_end_total,-8.490724314034868e+06,-1.0929638749312447e+07,6.926546177314754e+06,0.235,0.765
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cash_end_unrestricted,-8.282746600604789e+06,-1.0605046755049363e+07,7.142876140865679e+06,0.235,0.765
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cumulative_net_profit,-9.08660403020275e+06,-1.1709339339723008e+07,6.556474951852169e+06,0.235,0.765
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cumulative_operating_profit,-8.489917965000976e+06,-1.1136535542758157e+07,7.092667984061746e+06,0.235,0.765
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,cumulative_revenue,-3.264118406211686e+07,-3.6560126515296715e+08,-1.7840775891148828e+07,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,final_headcount,-7.806304029048206,-10.989306295125198,10.086488016277299,0.235,0.765
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,productive_capacity_added_total,-45547.80184997154,-54994.36698049874,-37666.07924559276,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,productive_capacity_growth_rate,-0.0027898718344781526,-0.0033235627585313622,0.05155377066467933,0.275,0.725
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,risk_adjusted_employee_income,42.13038437718933,-18575.469099109447,343.71826681052625,0.546,0.454
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,60,sustainable_development_value_proxy,-9.015634469415992e+06,-1.1472064468054181e+07,1.5449621692497872e+07,0.235,0.765
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,average_employee_income_monthly,-1780.3844241360566,-9811.352892483974,-1312.5187134889798,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,capacity_cagr,0.0010687242142100595,0.0008235900400476393,0.007443410885519019,1,0
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cash_end_total,-82040.2705440754,-128176.94779797371,2.1341929909856543e+07,0.344,0.656
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cash_end_unrestricted,4.0745362639427185e-10,-9.89530235528946e-10,2.1042036651593693e+07,0.643,0.328
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cumulative_net_profit,289772.90047338605,-1.2686283510581248e+06,2.2468144380814742e+07,0.601,0.399
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cumulative_operating_profit,906616.9460281124,-678662.8690436784,2.2974196453531537e+07,0.764,0.236
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,cumulative_revenue,-9.858646828313404e+07,-4.517744888390284e+08,-7.716628630548188e+07,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,final_headcount,1.6158818479216404,-0.5614310049287652,25.688444043154053,0.822,0.178
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,productive_capacity_added_total,-45547.80184997154,-54994.36698049874,-37666.07924559276,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,productive_capacity_growth_rate,0.00963349114506018,0.007393526169834986,0.0690899776037501,1,0
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,risk_adjusted_employee_income,-1713.3585944570732,-6762.907431453156,-1233.1780949123174,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,120,sustainable_development_value_proxy,2.0203259797431082e+06,286391.5451050908,3.370794198589396e+07,0.941,0.059
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,average_employee_income_monthly,-1780.3844241360566,-9811.352892483974,-1312.5187134889798,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,capacity_cagr,0.0005374348492321324,0.00041432021100572535,0.0037368830010008794,1,0
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cash_end_total,-82040.2705440754,-128176.94779797371,2.1341929909856543e+07,0.344,0.656
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cash_end_unrestricted,4.0745362639427185e-10,-9.89530235528946e-10,2.1042036651593693e+07,0.643,0.328
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cumulative_net_profit,289772.90047338605,-1.2686283510581248e+06,2.2468144380814742e+07,0.601,0.399
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cumulative_operating_profit,906616.9460281124,-678662.8690436784,2.2974196453531537e+07,0.764,0.236
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,cumulative_revenue,-9.858646828313404e+07,-4.517744888390284e+08,-7.716628630548188e+07,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,final_headcount,1.6158818479216404,-0.5614310049287652,25.688444043154053,0.822,0.178
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,productive_capacity_added_total,-45547.80184997154,-54994.36698049874,-37666.07924559276,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,productive_capacity_growth_rate,0.00963349114506018,0.007393526169834986,0.0690899776037501,1,0
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,risk_adjusted_employee_income,-1128.2809658719707,-5171.86537121865,-763.74102909043,0,1
employee_ownership_partial,risk_concentration_negative,traditional_company,risk_concentration_negative,default_market,240,sustainable_development_value_proxy,2.0203259797431082e+06,286391.5451050908,3.370794198589396e+07,0.941,0.059
profit_sharing,moderate_positive,traditional_company,moderate_positive,default_market,60,average_employee_income_monthly,734.3362027777112,668.6593171956222,804.4459951306825,1,0
profit_sharing,moderate_positive,traditional_company,moderate_positive,default_market,60,capacity_cagr,-0.001009632340930433,-0.0011345136054229155,-0.0008829516261813719,0,1
profit_sharing,moderate_positive,traditional_company,moderate_positive,default_market,60,cash_end_total,1.2521045883808788e+06,1.02375371776767e+06,1.6331309765777027e+06,1,0
profit_sharing,moderate_positive,traditional_company,moderate_positive,default_market,60,cash_end_unrestricted,1.161054457166695e+06,927053.5758216347,1.5465269670898095e+06,1,0
profit_sharing,moderate_positive,traditional_company,moderate_positive,default_market,60,cumulative_net_profit,414285.0946990689,131177.23220932914,883657.523756601,0.967,0.033
profit_sharing,moderate_positive,traditional_company,moderate_positive,default_market,60,cumulative_operating_profit,2.635447553577928e+06,2.3692257891498045e+06,2.991439760629816e+06,1,0
